id	logFC	AveExpr	t	P.Value	adj.P.Val	B
LAMA4	-1.111808474	5.930396198	-8.753754125	2.12E-17	1.17E-16	28.41862562
CSF3R	-1.774245929	5.340065434	-8.750636732	2.17E-17	1.19E-16	28.39447327
FERMT3	-1.179821634	5.149010097	-8.75025976	2.18E-17	1.20E-16	28.39155309
BRCA1	1.177728325	3.714884707	8.749400645	2.19E-17	1.20E-16	28.38489839
CAPN12	1.668019729	2.925613793	8.742336752	2.32E-17	1.27E-16	28.33020066
CSF2RB	-1.241968571	4.518872445	-8.741534282	2.33E-17	1.28E-16	28.32398906
P2RX7	-1.312194468	3.173747953	-8.740043817	2.36E-17	1.29E-16	28.31245314
C20orf85	-3.554207446	0.573525467	-8.73998519	2.36E-17	1.29E-16	28.31199941
NUP62CL	1.296218531	1.38190713	8.734946178	2.45E-17	1.34E-16	28.27300986
XAGE2	-2.799641497	-1.238090519	-8.734639681	2.46E-17	1.34E-16	28.27063889
GAB3	-1.10405823	2.837267594	-8.732822084	2.49E-17	1.36E-16	28.2565798
CTSG	-2.077487523	-0.255800794	-8.726364961	2.62E-17	1.43E-16	28.20665235
TUBA4B	-2.475384663	-0.356311511	-8.725710401	2.64E-17	1.44E-16	28.20159279
BCL2A1	-1.426156622	3.101295639	-8.724471785	2.66E-17	1.45E-16	28.19201944
LGSN	3.412872914	2.411113512	8.724167372	2.67E-17	1.45E-16	28.18966677
FOXO1	-1.038338725	4.816122352	-8.717320041	2.82E-17	1.53E-16	28.13676367
CD53	-1.199857008	5.987957373	-8.715761231	2.85E-17	1.55E-16	28.12472465
UBE2S	1.352831609	3.776790886	8.712796425	2.92E-17	1.59E-16	28.10183142
ARNTL2	1.781652676	4.261413014	8.710928919	2.96E-17	1.61E-16	28.08741427
CFAP52	-2.199342946	0.286949761	-8.708497661	3.02E-17	1.64E-16	28.06864853
MATK	-1.356573327	2.041297325	-8.707202622	3.05E-17	1.65E-16	28.05865438
RSPH4A	-2.267342747	1.032591637	-8.706290835	3.07E-17	1.66E-16	28.05161858
DEPTOR	1.317098786	4.414986818	8.700839919	3.20E-17	1.74E-16	28.0095685
PXMP4	-1.376333616	5.110719554	-8.694886591	3.36E-17	1.82E-16	27.96366596
CDC7	1.094808027	3.080795363	8.693005618	3.41E-17	1.84E-16	27.94916796
STOML3	-2.690785518	-0.803366209	-8.687637313	3.55E-17	1.92E-16	27.90780398
PTPRD	-1.511552817	2.552039752	-8.684372174	3.64E-17	1.97E-16	27.88265503
ABCB4	1.519751734	0.445462499	8.684052073	3.65E-17	1.97E-16	27.88018993
EFR3B	-1.747771454	2.784934139	-8.679116959	3.80E-17	2.05E-16	27.8421934
DCDC2	-2.283175217	1.789197475	-8.674974646	3.92E-17	2.11E-16	27.81031376
MMP17	1.94262248	2.077537862	8.671549251	4.03E-17	2.17E-16	27.78396049
ACSM5	-1.621891362	-0.366483703	-8.66868847	4.12E-17	2.22E-16	27.76195727
TMEM255A	-1.63523936	1.332138799	-8.664423714	4.26E-17	2.29E-16	27.72916606
GPR162	-1.355490267	1.922263055	-8.657198261	4.51E-17	2.41E-16	27.67363898
PTPRG	-1.160927423	5.444439915	-8.657075104	4.51E-17	2.41E-16	27.67269284
PRKCZ	-1.112497544	5.264542992	-8.654919688	4.59E-17	2.45E-16	27.65613577
PRKD1	-1.267058937	3.160082551	-8.653335883	4.64E-17	2.48E-16	27.64397164
SLC22A18	1.174208143	4.827798828	8.651865825	4.70E-17	2.51E-16	27.63268266
AZIN2	1.073908698	2.82766236	8.650800579	4.74E-17	2.53E-16	27.62450327
M1AP	-1.450909797	-0.482082672	-8.64926066	4.79E-17	2.56E-16	27.61268055
MORN5	-2.516334571	-1.015387387	-8.635642995	5.33E-17	2.83E-16	27.50820207
ADGRL3	-2.030770776	0.989581839	-8.635366105	5.34E-17	2.84E-16	27.50607902
FAM53A	1.091795097	0.864729972	8.632527825	5.46E-17	2.90E-16	27.48431961
LSR	1.139392722	7.652584581	8.631057395	5.52E-17	2.93E-16	27.47304889
SERP2	-1.235366219	0.474193337	-8.630862396	5.53E-17	2.94E-16	27.47155434
PDZD4	-1.645536447	1.313003358	-8.62728617	5.69E-17	3.01E-16	27.44414956
FAM178B	2.007238677	0.722356317	8.627050827	5.70E-17	3.02E-16	27.44234643
ZFP92	-1.177110371	1.444056299	-8.622413338	5.91E-17	3.13E-16	27.40682305
HCST	-1.283729634	2.345458977	-8.615138481	6.25E-17	3.30E-16	27.35112726
C16orf54	-1.369345261	2.56725008	-8.612115387	6.40E-17	3.38E-16	27.32799341
PRSS53	1.338456368	0.50856278	8.605291829	6.74E-17	3.56E-16	27.27580025
RERG	-1.412702277	3.122284875	-8.604687803	6.78E-17	3.57E-16	27.27118162
COL4A6	-2.103666941	0.09396778	-8.602058147	6.92E-17	3.65E-16	27.25107717
OMG	-2.108733201	0.958046377	-8.601690596	6.94E-17	3.65E-16	27.24826752
ITGA10	-1.482188995	1.8786838	-8.601685759	6.94E-17	3.65E-16	27.24823054
SLPI	-2.408434707	7.461974273	-8.599004542	7.08E-17	3.73E-16	27.22773751
MANEAL	1.434062189	3.746885532	8.597380918	7.17E-17	3.77E-16	27.21533027
DSP	1.846910851	7.796823725	8.596662813	7.21E-17	3.79E-16	27.20984331
MTFP1	1.024637593	2.214898092	8.59633984	7.23E-17	3.80E-16	27.20737563
IRF8	-1.263668445	4.554909247	-8.593216647	7.41E-17	3.89E-16	27.18351653
ABCC9	-1.364933089	3.688717071	-8.588200587	7.70E-17	4.04E-16	27.14521133
SOD3	-1.490737273	4.985657164	-8.587295726	7.75E-17	4.07E-16	27.1383032
FBN3	-2.660247095	0.582152088	-8.586428764	7.81E-17	4.09E-16	27.13168494
TSKU	1.361973745	5.671131313	8.581262313	8.13E-17	4.25E-16	27.09225585
CDC42EP2	-1.086687862	3.602980061	-8.579005599	8.27E-17	4.32E-16	27.07503896
KIF18A	1.110661177	2.535720824	8.571503464	8.76E-17	4.58E-16	27.01782919
MSX1	-1.249601711	0.314883498	-8.566719907	9.09E-17	4.74E-16	26.98137113
DRC3	-1.34666764	2.407072074	-8.565361597	9.19E-17	4.79E-16	26.97102161
ERFE	2.190347607	1.03746413	8.565063684	9.21E-17	4.80E-16	26.96875186
COL4A3	-2.124638164	3.95520463	-8.56500784	9.21E-17	4.80E-16	26.9683264
MACROD2	-2.278083249	3.431968467	-8.563020214	9.36E-17	4.87E-16	26.95318467
ADGRF5	-1.764937651	7.431255311	-8.562430957	9.40E-17	4.89E-16	26.94869624
TTC29	-2.481131107	-1.011233575	-8.561844408	9.44E-17	4.91E-16	26.94422866
LAT2	-1.07859452	4.198642394	-8.559575612	9.61E-17	5.00E-16	26.92695018
HACD1	-1.647258353	2.146805611	-8.557748192	9.74E-17	5.07E-16	26.91303569
PPIL6	-1.490863495	2.108531675	-8.557510985	9.76E-17	5.07E-16	26.9112297
METTL7B	1.957267095	3.107667984	8.555629754	9.91E-17	5.14E-16	26.89690821
LYL1	-1.017949424	2.472540944	-8.555478172	9.92E-17	5.15E-16	26.89575434
CYP27C1	2.231743742	0.594809604	8.552541766	1.01E-16	5.26E-16	26.87340521
CDH24	1.242753045	3.318429618	8.551417566	1.02E-16	5.30E-16	26.86485045
EXOSC5	1.04980261	4.101088953	8.547602759	1.05E-16	5.46E-16	26.83582769
PLAC8	-1.931934336	3.539705593	-8.546162757	1.07E-16	5.52E-16	26.82487489
VWA3A	-2.530212748	0.049585203	-8.545641697	1.07E-16	5.54E-16	26.82091202
DDIT4L	2.195578186	2.187418181	8.543105764	1.09E-16	5.64E-16	26.80162789
TMEM45B	1.453120888	5.362588108	8.540470978	1.11E-16	5.76E-16	26.78159678
TSPAN4	-1.109812128	5.839823361	-8.540362183	1.11E-16	5.76E-16	26.78076976
SMIM10	-1.080486261	1.965404148	-8.539783231	1.12E-16	5.78E-16	26.77636894
ROPN1L	-2.230016551	0.239766627	-8.539697624	1.12E-16	5.79E-16	26.77571823
GREB1L	2.201046813	0.970399125	8.538420587	1.13E-16	5.84E-16	26.76601191
FGF14	-1.56887533	1.413284393	-8.537850461	1.14E-16	5.86E-16	26.76167895
PGAP4	-1.960052889	2.402319196	-8.52848017	1.22E-16	6.29E-16	26.69049702
JUNB	-1.095567593	7.382376261	-8.522072186	1.28E-16	6.61E-16	26.64185361
SLC7A11	2.300249895	4.034744096	8.515380883	1.35E-16	6.95E-16	26.59109005
PRB3	1.737605191	-1.552321393	8.513868488	1.37E-16	7.03E-16	26.57962059
C22orf15	-1.935562256	-0.9599226	-8.508447795	1.42E-16	7.32E-16	26.53852511
CCDC68	-1.404905971	3.407901572	-8.502369911	1.49E-16	7.66E-16	26.4924717
C6orf118	-2.555171295	-1.077136437	-8.499351598	1.53E-16	7.84E-16	26.46961087
ALOX15	-2.827333065	0.98114128	-8.498564778	1.54E-16	7.88E-16	26.46365252
LYZ	-1.859953938	8.36406927	-8.498013858	1.54E-16	7.91E-16	26.45948081
DLL3	2.860295887	-0.944039552	8.498005216	1.54E-16	7.91E-16	26.45941538
PHEX	-1.448773285	1.335737069	-8.487528814	1.67E-16	8.57E-16	26.3801259
PLAU	1.825173614	6.51701498	8.487335769	1.68E-16	8.58E-16	26.37866558
MMP3	2.343262723	-0.549568632	8.486740788	1.68E-16	8.61E-16	26.37416492
PPFIA4	1.80338592	1.590746829	8.485674303	1.70E-16	8.68E-16	26.36609823
H3C10	1.816128148	1.242555656	8.485134128	1.70E-16	8.71E-16	26.36201275
RAB3B	2.694821287	0.936490195	8.482077212	1.74E-16	8.91E-16	26.33889639
ADAM33	-1.623249989	0.907069091	-8.477524967	1.81E-16	9.23E-16	26.30448449
GLP2R	-1.905767608	-1.918269523	-8.473160869	1.87E-16	9.53E-16	26.27150845
PLCXD3	-2.228872142	0.707274907	-8.472396734	1.88E-16	9.58E-16	26.26573585
ACTG2	-1.644149356	3.62377557	-8.470008069	1.91E-16	9.76E-16	26.24769352
ENC1	1.04311424	6.305685264	8.469066608	1.93E-16	9.83E-16	26.24058346
ACOT11	1.069944159	2.865908898	8.461898597	2.04E-16	1.04E-15	26.18646992
SIGLEC7	-1.330860295	1.402597234	-8.458067397	2.10E-16	1.07E-15	26.15756176
ZNF724	1.313051546	0.163984913	8.455920008	2.13E-16	1.08E-15	26.14136322
DPEP1	1.875748765	0.511228928	8.454605109	2.15E-16	1.09E-15	26.13144604
ZMYND10	-2.148922922	2.159204516	-8.454368042	2.16E-16	1.10E-15	26.12965818
ERICH3	-3.012689044	0.198120469	-8.452904015	2.18E-16	1.11E-15	26.11861793
TMEM190	-2.49545046	-0.780146515	-8.451000438	2.21E-16	1.12E-15	26.10426528
BEX1	-2.273187238	-1.598703916	-8.447001101	2.28E-16	1.16E-15	26.07411921
LRP1	-1.029690298	8.510261867	-8.446899679	2.28E-16	1.16E-15	26.07335486
FCGR1B	-1.286475749	0.130870515	-8.438711462	2.43E-16	1.23E-15	26.01166957
PTX3	-1.661408764	0.776693323	-8.434132786	2.52E-16	1.27E-15	25.97719698
KCNK12	1.803066315	-1.256292653	8.425283777	2.69E-16	1.36E-15	25.91061499
RBM24	-1.706747783	-0.973695696	-8.422397548	2.75E-16	1.39E-15	25.88891022
FBXL6	1.002792099	4.342409516	8.422014429	2.76E-16	1.39E-15	25.88602957
IFT57	-1.21631562	6.25776503	-8.421223863	2.78E-16	1.40E-15	25.88008566
RNF180	-1.367616198	2.322132386	-8.421149412	2.78E-16	1.40E-15	25.87952592
TNFAIP8L2	-1.180623857	2.57497823	-8.419412093	2.82E-16	1.42E-15	25.86646543
PDCD1LG2	-1.392384708	2.32912198	-8.410753402	3.01E-16	1.52E-15	25.80140441
IL4I1	1.617177618	3.458946975	8.407397468	3.09E-16	1.56E-15	25.77620224
DNTTIP1	1.147892149	5.623665472	8.405924161	3.12E-16	1.57E-15	25.7651406
BHLHE41	-1.328821102	4.201067697	-8.39759604	3.33E-16	1.67E-15	25.70264149
DAAM2	-1.515162371	4.363241979	-8.39756961	3.33E-16	1.67E-15	25.70244322
GGTLC1	-3.052319646	2.345785758	-8.396272563	3.36E-16	1.69E-15	25.69271384
WDR63	-1.859057115	0.064161641	-8.389295378	3.54E-16	1.78E-15	25.64039704
SLC8A1	-1.150137738	3.813241157	-8.388392189	3.57E-16	1.79E-15	25.63362719
NECTIN1	1.268580655	5.249585513	8.38298907	3.72E-16	1.86E-15	25.59314017
C3orf70	-1.312170083	1.144664556	-8.381654345	3.76E-16	1.88E-15	25.58314188
B3GNT4	1.549038641	0.669794151	8.380462985	3.79E-16	1.90E-15	25.57421858
MC1R	1.094355356	2.198176989	8.380165484	3.80E-16	1.90E-15	25.57199046
KLRG2	-2.041172699	0.657091634	-8.378898381	3.84E-16	1.92E-15	25.56250121
C1QC	-1.447662564	7.350398533	-8.375646102	3.93E-16	1.97E-15	25.5381503
ITM2C	1.030853384	6.909268408	8.372823701	4.02E-16	2.00E-15	25.51702407
IL36RN	2.862961026	-0.930615215	8.371476979	4.06E-16	2.02E-15	25.50694558
TMEM236	-1.586399696	0.491382224	-8.369060977	4.13E-16	2.06E-15	25.4888681
CDK14	-1.109815566	4.330849094	-8.362410584	4.35E-16	2.16E-15	25.43912849
SATB1	-1.11324827	4.572094974	-8.362065607	4.36E-16	2.17E-15	25.43654919
HLA-DOA	-1.499890883	5.775030063	-8.361722158	4.37E-16	2.17E-15	25.4339814
PCDHGA9	-1.224260082	0.427372379	-8.359485425	4.45E-16	2.21E-15	25.41726053
KRTAP4-1	2.59164179	-1.584475527	8.357362267	4.52E-16	2.24E-15	25.40139197
LAGE3	1.003699954	4.222529797	8.354076099	4.63E-16	2.30E-15	25.37683731
SLC24A3	-1.462152991	3.173533344	-8.350337011	4.77E-16	2.36E-15	25.34890766
MEOX2	-1.469339787	1.982297824	-8.348723111	4.82E-16	2.39E-15	25.33685545
ARL9	1.64772218	-0.588169983	8.348393648	4.84E-16	2.40E-15	25.33439533
IRF7	1.061955855	5.413651509	8.347002679	4.89E-16	2.42E-15	25.32400972
DUSP9	2.511105275	-0.618738105	8.346410477	4.91E-16	2.43E-15	25.31958848
THEM5	1.456442901	2.152417191	8.345585163	4.94E-16	2.45E-15	25.3134273
FAM24B	1.035881759	0.540937665	8.344289597	4.99E-16	2.47E-15	25.30375654
TMEM170B	-1.017437888	3.461823307	-8.343244793	5.03E-16	2.49E-15	25.29595846
CD4	-1.088482978	6.666693194	-8.341616193	5.09E-16	2.52E-15	25.28380465
POSTN	1.581239806	7.408747003	8.341472858	5.10E-16	2.52E-15	25.28273507
COL4A4	-1.644245265	4.597008717	-8.333388754	5.42E-16	2.67E-15	25.22243415
C8orf34	-1.886864307	1.111591386	-8.333155245	5.43E-16	2.68E-15	25.22069305
PZP	-2.171197376	-0.248655974	-8.330918228	5.52E-16	2.72E-15	25.20401523
HAVCR1	2.713554398	-0.629275921	8.324571879	5.79E-16	2.85E-15	25.15672007
PLXDC2	-1.118119621	6.311354127	-8.321542013	5.93E-16	2.91E-15	25.13415052
MX2	1.194753478	5.560125643	8.317481904	6.11E-16	3.00E-15	25.10391688
CCDC170	-1.759866772	2.393607988	-8.316791535	6.14E-16	3.02E-15	25.0987772
HES6	1.779677329	3.337530059	8.305856089	6.67E-16	3.27E-15	25.01740974
DBN1	1.026947198	6.477558515	8.304818115	6.72E-16	3.29E-15	25.00969088
SKP2	1.003898253	4.037825874	8.301318728	6.90E-16	3.38E-15	24.98367345
THRB	-1.5046584	3.051302329	-8.298541056	7.05E-16	3.44E-15	24.96302805
WNT11	-1.714226204	0.669454505	-8.29400408	7.30E-16	3.56E-15	24.92931818
PLA1A	-1.574855713	2.560502266	-8.28672696	7.71E-16	3.76E-15	24.87527947
LRRC4	-1.751202606	2.667196129	-8.278840709	8.18E-16	3.99E-15	24.81675994
SHOX2	2.042657361	-0.276186507	8.277511969	8.26E-16	4.02E-15	24.80690444
CD163	-1.519015983	6.27528021	-8.275435829	8.39E-16	4.09E-15	24.79150785
TXNIP	-1.094295436	9.379690433	-8.270625912	8.70E-16	4.23E-15	24.75584945
CARD11	1.511547534	4.430039327	8.26276887	9.23E-16	4.49E-15	24.69763653
FAXDC2	-1.663006199	5.014494761	-8.260840924	9.36E-16	4.55E-15	24.68335906
KIFC2	1.424571223	3.742808013	8.260453139	9.39E-16	4.56E-15	24.68048763
APLNR	-1.33697935	3.513286122	-8.253923916	9.86E-16	4.79E-15	24.63215673
IBSP	2.394281871	-0.89547166	8.251667652	1.00E-15	4.86E-15	24.61546238
ARTN	1.663090418	0.319665686	8.249517882	1.02E-15	4.94E-15	24.59955936
OTUD7A	-1.243945604	0.272464716	-8.247791156	1.03E-15	5.01E-15	24.58678821
SRCIN1	1.651029454	3.262659844	8.243676641	1.07E-15	5.16E-15	24.55636514
IL16	-1.100223214	4.391488631	-8.242718259	1.07E-15	5.19E-15	24.54928052
RGS6	-2.060545606	-0.923673129	-8.242467099	1.08E-15	5.20E-15	24.54742398
NKAIN1	1.944215669	-1.619594523	8.238811795	1.10E-15	5.34E-15	24.52040963
DACT3	-1.095938435	2.446200996	-8.236575696	1.12E-15	5.42E-15	24.50388855
SRRM5	1.036962806	-0.141550678	8.235071219	1.14E-15	5.48E-15	24.49277496
OASL	-1.490699414	3.423771691	-8.226716612	1.21E-15	5.83E-15	24.43108872
GPD1L	-1.020954973	5.965400962	-8.220215737	1.27E-15	6.11E-15	24.38312398
CFB	1.565950835	4.397683737	8.220151649	1.27E-15	6.11E-15	24.38265127
SYDE2	-1.188569226	2.526500821	-8.219467489	1.28E-15	6.14E-15	24.37760519
NAP1L2	-1.608351223	0.581477645	-8.215494714	1.32E-15	6.32E-15	24.34831025
ERICH2	-1.529373472	1.068578872	-8.214374759	1.33E-15	6.36E-15	24.34005383
FA2H	1.738689918	3.809335481	8.212761476	1.34E-15	6.44E-15	24.32816211
NXPH4	2.336352378	0.436995418	8.212506496	1.35E-15	6.45E-15	24.3262828
SLC23A3	1.356023088	0.002985903	8.208780906	1.38E-15	6.63E-15	24.29882879
RTN4RL2	1.991640721	2.750905368	8.20608107	1.41E-15	6.76E-15	24.27893979
CACHD1	-1.642321495	4.01762801	-8.198707249	1.49E-15	7.13E-15	24.22464533
CEACAM5	3.54609366	6.838312805	8.196321452	1.52E-15	7.26E-15	24.20708671
SOCS3	-1.191254034	7.125733532	-8.193868668	1.55E-15	7.39E-15	24.18903932
KCNK17	-1.781137271	0.459811624	-8.190011217	1.59E-15	7.61E-15	24.16066524
ZDHHC15	-1.573440258	1.06761782	-8.185114489	1.65E-15	7.89E-15	24.12466193
NETO2	1.224081841	4.338676742	8.183649979	1.67E-15	7.97E-15	24.11389742
KRT8	1.146225963	9.771580515	8.179268403	1.73E-15	8.23E-15	24.08170093
ASPHD1	1.93397274	2.389153589	8.177282534	1.75E-15	8.35E-15	24.06711299
TIGD3	1.133626159	-0.206338541	8.174642116	1.79E-15	8.51E-15	24.04772121
AOC1	3.068004483	2.944518314	8.173497313	1.80E-15	8.58E-15	24.03931508
DMD	-1.308206591	3.807389773	-8.172927667	1.81E-15	8.61E-15	24.0351326
ANKRD44	-1.071902146	4.465769319	-8.163053926	1.95E-15	9.25E-15	23.96267418
AC109583.1	2.016478655	-0.342666845	8.160386107	1.99E-15	9.43E-15	23.9431084
CAPSL	-2.601325121	-0.478669634	-8.159550988	2.00E-15	9.49E-15	23.9369847
DTHD1	-2.138792954	0.455389235	-8.157231746	2.03E-15	9.64E-15	23.91998092
ESYT3	-1.653965855	3.824620294	-8.1562021	2.05E-15	9.71E-15	23.91243319
GREB1	1.784991537	2.245967331	8.153490189	2.09E-15	9.90E-15	23.89255743
FKBP1B	-1.267951205	1.79091717	-8.152915993	2.10E-15	9.94E-15	23.88834978
APOBEC4	-2.319184706	-1.350218583	-8.152820362	2.10E-15	9.94E-15	23.88764903
SLC6A12	-1.349170256	1.344986596	-8.150268805	2.14E-15	1.01E-14	23.86895456
ATP13A4	-2.467486357	4.321407222	-8.149827355	2.15E-15	1.02E-14	23.86572066
HLA-DPA1	-1.399098754	8.793014927	-8.149826248	2.15E-15	1.02E-14	23.86571255
DST	-1.381449251	6.785872105	-8.149494826	2.15E-15	1.02E-14	23.86328477
BEX5	-1.696955889	1.248411268	-8.146629567	2.20E-15	1.04E-14	23.84229906
PSRC1	1.026585172	2.626286444	8.144708842	2.23E-15	1.05E-14	23.82823461
SCNN1G	-2.041825281	3.154718321	-8.142788631	2.26E-15	1.07E-14	23.81417656
CRTAM	-1.3570509	0.908086536	-8.14172679	2.28E-15	1.08E-14	23.80640387
PLA2G4C	-1.085401758	2.684247336	-8.140590634	2.30E-15	1.08E-14	23.79808807
TOGARAM2	-1.709625741	1.217023813	-8.137948686	2.35E-15	1.11E-14	23.77875464
PDE3B	-1.316270603	3.709799891	-8.13446371	2.41E-15	1.13E-14	23.7532597
AKAP14	-2.158720751	-1.607918749	-8.134446027	2.41E-15	1.13E-14	23.75313036
LRRN4CL	-1.356655214	0.032471745	-8.131878952	2.46E-15	1.15E-14	23.7343561
RIC3	-1.943368443	0.963302514	-8.13129167	2.47E-15	1.16E-14	23.73006169
TGFB2	-1.631384335	3.37486165	-8.130948083	2.47E-15	1.16E-14	23.72754938
SUGCT	1.453526788	1.476252496	8.129656215	2.50E-15	1.17E-14	23.71810398
PCDHA12	-1.929727241	0.054582366	-8.129558857	2.50E-15	1.17E-14	23.71739221
C5orf38	-2.370480348	2.093250498	-8.128819286	2.51E-15	1.18E-14	23.71198548
HLA-DRA	-1.374963175	10.30480528	-8.127767582	2.53E-15	1.19E-14	23.70429755
RTN4RL1	-2.025327761	1.377171046	-8.118804919	2.71E-15	1.27E-14	23.63881297
ADGRG1	1.189003176	7.159748336	8.114580797	2.79E-15	1.30E-14	23.60797
PLEKHG6	1.28695537	3.273394821	8.114168446	2.80E-15	1.31E-14	23.60495985
DNAH10	-1.822657175	1.53203219	-8.111560867	2.85E-15	1.33E-14	23.58592747
HMCN2	-1.679751145	1.535687806	-8.110635497	2.87E-15	1.34E-14	23.57917449
UGDH	1.323606209	6.70696694	8.108617348	2.92E-15	1.36E-14	23.56444899
IL31RA	2.44843877	0.2582752	8.10771013	2.94E-15	1.37E-14	23.5578304
TRIM31	2.297111595	1.429319314	8.10757925	2.94E-15	1.37E-14	23.55687561
ENPP2	-1.111206001	5.702266928	-8.106438296	2.97E-15	1.38E-14	23.54855275
SCAMP5	1.070922944	3.728378548	8.104781747	3.00E-15	1.40E-14	23.53647048
KCNB1	-2.005438003	-0.87291598	-8.102347045	3.06E-15	1.42E-14	23.51871622
XKRX	1.987103346	2.845624128	8.098517704	3.14E-15	1.46E-14	23.49080067
EFHB	-1.727277055	0.215975712	-8.09851296	3.14E-15	1.46E-14	23.49076609
RAPGEF5	-1.023778509	5.55397369	-8.086441469	3.44E-15	1.59E-14	23.40283528
FNDC1	1.857298355	4.215921616	8.08555865	3.46E-15	1.60E-14	23.3964088
WDR38	-2.570655747	-0.086599673	-8.084148048	3.50E-15	1.62E-14	23.3861415
DUSP13	2.623287457	-1.072244262	8.082498403	3.54E-15	1.64E-14	23.3741361
ZNF367	1.010669179	2.360998556	8.082004377	3.55E-15	1.64E-14	23.37054118
LINGO1	1.731375418	1.366245995	8.080844914	3.58E-15	1.66E-14	23.3621047
PALM	-1.21081604	3.8933535	-8.080592751	3.59E-15	1.66E-14	23.36027005
COL17A1	2.894685445	3.651477497	8.079892217	3.61E-15	1.67E-14	23.35517342
CLCN4	-1.18346584	3.314406723	-8.077727764	3.67E-15	1.69E-14	23.33942853
GPR84	1.476297968	1.032965943	8.074619308	3.75E-15	1.73E-14	23.3168226
BVES	-1.192989521	1.389922348	-8.074010663	3.77E-15	1.74E-14	23.31239711
ADAMTS12	1.40889367	4.210001293	8.073631622	3.78E-15	1.74E-14	23.30964121
CMKLR1	-1.219903031	4.189743203	-8.069205909	3.91E-15	1.80E-14	23.27747087
NEK5	-1.560789833	1.07500862	-8.068954692	3.91E-15	1.80E-14	23.27564521
SCD	-1.179125956	8.542522787	-8.067230832	3.96E-15	1.83E-14	23.26311868
PRRG1	-1.115227832	2.88358853	-8.066435642	3.99E-15	1.84E-14	23.2573411
ECT2L	-1.978985369	-0.078213127	-8.064758382	4.04E-15	1.86E-14	23.24515622
DOCK2	-1.162080393	5.015370275	-8.064057305	4.06E-15	1.87E-14	23.24006367
PTAFR	-1.255160648	4.970888483	-8.063840074	4.06E-15	1.87E-14	23.2384858
SCHIP1	-1.04162364	0.470623115	-8.063172392	4.08E-15	1.88E-14	23.23363627
VGF	2.217457937	-0.874496974	8.052937178	4.40E-15	2.02E-14	23.15933579
DGKI	1.41066477	-0.252828425	8.051091815	4.46E-15	2.05E-14	23.14594782
CFAP65	-2.285872925	0.553211804	-8.04942815	4.52E-15	2.07E-14	23.13388016
RARRES2	-1.284697816	5.991974242	-8.046915212	4.60E-15	2.11E-14	23.11565597
LCN12	1.679360708	0.29758909	8.043573815	4.72E-15	2.16E-14	23.09143076
KIF6	-1.716006638	0.363861902	-8.038636299	4.89E-15	2.24E-14	23.05564845
SPP2	2.133118096	-1.987797109	8.029466702	5.23E-15	2.39E-14	22.98924302
UNC13D	-1.291236968	5.779188351	-8.028432415	5.27E-15	2.41E-14	22.98175662
FAM81A	1.224230882	1.699271639	8.0276874	5.30E-15	2.42E-14	22.97636452
TMEM35A	-1.728600122	0.170581991	-8.027422721	5.31E-15	2.43E-14	22.97444899
ACAD8	1.00261485	5.483920147	8.020694541	5.58E-15	2.54E-14	22.92577284
H2BC18	1.704002848	0.487569419	8.016235417	5.77E-15	2.63E-14	22.89353066
GJB6	2.669203837	-0.514318801	8.012905375	5.91E-15	2.69E-14	22.86946186
CTSH	-1.473486506	8.623186215	-8.008453087	6.11E-15	2.78E-14	22.83729427
SPATA18	-1.89788522	2.889410694	-8.007762343	6.14E-15	2.79E-14	22.83230497
ABLIM1	-1.13109569	7.085878249	-8.003262746	6.34E-15	2.88E-14	22.79981247
C1orf194	-2.352302764	0.07814725	-8.000190402	6.49E-15	2.94E-14	22.7776349
P2RY12	-1.634575609	0.184053885	-8.000010026	6.50E-15	2.95E-14	22.77633308
RAMP1	1.671254367	4.29218217	7.99917856	6.54E-15	2.96E-14	22.77033247
SASH3	-1.089432462	4.634229427	-7.997619007	6.61E-15	3.00E-14	22.75907869
ATP10A	-1.362717607	4.341554962	-7.994814488	6.75E-15	3.06E-14	22.73884564
CD69	-1.427234765	3.186159647	-7.994487516	6.77E-15	3.06E-14	22.73648709
ST3GAL6	-1.028803392	3.153171574	-7.993072468	6.84E-15	3.09E-14	22.72628081
PIEZO2	-1.344359059	3.339979375	-7.992277841	6.88E-15	3.11E-14	22.72055006
SNTN	-2.526665721	0.85018122	-7.990214912	6.98E-15	3.15E-14	22.70567463
PTN	-1.749730231	2.427401619	-7.988806513	7.05E-15	3.18E-14	22.69552068
